"","_id","bonusPointsEarned","bonusPointsEarnedReason","createDate","dateScanned","finishedDate","modifyDate","pointsAwardedDate","pointsEarned...9","purchaseDate","purchasedItemCount","barcode","description","finalPrice","itemPrice","needsFetchReview","partnerItemId","preventTargetGapPoints","quantityPurchased","userFlaggedBarcode","userFlaggedNewItem","userFlaggedPrice","userFlaggedQuantity","needsFetchReviewReason","pointsNotAwardedReason","pointsPayerId","rewardsGroup","rewardsProductPartnerId","userFlaggedDescription","originalMetaBriteBarcode","originalMetaBriteDescription","brandCode","competitorRewardsGroup","discountedItemPrice","originalReceiptItemText","itemNumber","originalMetaBriteQuantityPurchased","pointsEarned...38","targetPrice","competitiveProduct","originalFinalPrice","originalMetaBriteItemPrice","deleted","priceAfterCoupon","metabriteCampaignId","rewardsReceiptStatus","totalSpent","userId"
"663","6000d4ba0a720f05f300007a",750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-14 17:33:14,2021-01-14 17:33:14,NA,2021-01-14 17:33:15,2021-01-14 17:33:15,"750.0",2021-01-13 17:33:14,1,NA,NA,NA,NA,TRUE,"2",TRUE,NA,"034100573065",TRUE,"29.00",1,"USER_FLAGGED",NA,NA,NA,NA,"MILLER LITE 24 PACK 12OZ CAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FLAGGED","1.00","6000d4bae2571211db395b9f"
"664","6000d4ba0a720f05f300007a",750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-14 17:33:14,2021-01-14 17:33:14,NA,2021-01-14 17:33:15,2021-01-14 17:33:15,"750.0",2021-01-13 17:33:14,1,NA,NA,NA,NA,TRUE,"3",TRUE,NA,"034100573065",TRUE,"29.00",1,"USER_FLAGGED",NA,NA,NA,NA,"MILLER LITE 24 PACK 12OZ CAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FLAGGED","1.00","6000d4bae2571211db395b9f"
"665","6000d4ba0a720f05f300007a",750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-14 17:33:14,2021-01-14 17:33:14,NA,2021-01-14 17:33:15,2021-01-14 17:33:15,"750.0",2021-01-13 17:33:14,1,NA,NA,NA,NA,TRUE,"4",TRUE,NA,"034100573065",TRUE,"29.00",1,"USER_FLAGGED",NA,NA,NA,NA,"MILLER LITE 24 PACK 12OZ CAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FLAGGED","1.00","6000d4bae2571211db395b9f"
"666","6000d4ba0a720f05f300007a",750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-14 17:33:14,2021-01-14 17:33:14,NA,2021-01-14 17:33:15,2021-01-14 17:33:15,"750.0",2021-01-13 17:33:14,1,NA,NA,NA,NA,TRUE,"5",TRUE,NA,"034100573065",TRUE,"29.00",1,"USER_FLAGGED",NA,NA,NA,NA,"MILLER LITE 24 PACK 12OZ CAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FLAGGED","1.00","6000d4bae2571211db395b9f"
"667","6000d4ba0a720f05f300007a",750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-14 17:33:14,2021-01-14 17:33:14,NA,2021-01-14 17:33:15,2021-01-14 17:33:15,"750.0",2021-01-13 17:33:14,1,NA,NA,NA,NA,TRUE,"6",TRUE,NA,"034100573065",TRUE,"29.00",1,"USER_FLAGGED",NA,NA,NA,NA,"MILLER LITE 24 PACK 12OZ CAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FLAGGED","1.00","6000d4bae2571211db395b9f"
"668","6000d4ba0a720f05f300007a",750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-14 17:33:14,2021-01-14 17:33:14,NA,2021-01-14 17:33:15,2021-01-14 17:33:15,"750.0",2021-01-13 17:33:14,1,NA,NA,NA,NA,TRUE,"7",TRUE,NA,"034100573065",TRUE,"29.00",1,"USER_FLAGGED",NA,NA,NA,NA,"MILLER LITE 24 PACK 12OZ CAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FLAGGED","1.00","6000d4bae2571211db395b9f"
"669","6000d4ba0a720f05f300007a",750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-14 17:33:14,2021-01-14 17:33:14,NA,2021-01-14 17:33:15,2021-01-14 17:33:15,"750.0",2021-01-13 17:33:14,1,NA,NA,NA,NA,TRUE,"8",TRUE,NA,"034100573065",TRUE,"29.00",1,"USER_FLAGGED",NA,NA,NA,NA,"MILLER LITE 24 PACK 12OZ CAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FLAGGED","1.00","6000d4bae2571211db395b9f"
"670","6000d4ba0a720f05f300007a",750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-14 17:33:14,2021-01-14 17:33:14,NA,2021-01-14 17:33:15,2021-01-14 17:33:15,"750.0",2021-01-13 17:33:14,1,NA,NA,NA,NA,TRUE,"9",TRUE,NA,"034100573065",TRUE,"29.00",1,"USER_FLAGGED",NA,NA,NA,NA,"MILLER LITE 24 PACK 12OZ CAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FLAGGED","1.00","6000d4bae2571211db395b9f"
"671","6000d4ba0a720f05f300007a",750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-14 17:33:14,2021-01-14 17:33:14,NA,2021-01-14 17:33:15,2021-01-14 17:33:15,"750.0",2021-01-13 17:33:14,1,NA,NA,NA,NA,TRUE,"10",TRUE,NA,"034100573065",TRUE,"29.00",1,"USER_FLAGGED",NA,NA,NA,NA,"MILLER LITE 24 PACK 12OZ CAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FLAGGED","1.00","6000d4bae2571211db395b9f"
"672","6000d4ba0a720f05f300007a",750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-14 17:33:14,2021-01-14 17:33:14,NA,2021-01-14 17:33:15,2021-01-14 17:33:15,"750.0",2021-01-13 17:33:14,1,NA,NA,NA,NA,TRUE,"11",TRUE,NA,"034100573065",TRUE,"29.00",1,"USER_FLAGGED",NA,NA,NA,NA,"MILLER LITE 24 PACK 12OZ CAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FLAGGED","1.00","6000d4bae2571211db395b9f"
"673","600056d60a720f05f3000047",750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-14 08:36:06,2021-01-14 08:36:06,NA,2021-01-14 08:36:08,2021-01-14 08:36:08,"810.0",2021-01-13 08:36:06,5,"075925306254",NA,"1","1",NA,"1",NA,1,NA,NA,NA,NA,NA,NA,NA,"SARGENTO NATURAL SHREDDED CHEESE 6OZ OR LARGER","5e7cf838f221c312e698a628",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"FLAGGED","13.00","600056d6bd4dff11dda90a3f"
"674","600056d60a720f05f3000047",750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-14 08:36:06,2021-01-14 08:36:06,NA,2021-01-14 08:36:08,2021-01-14 08:36:08,"810.0",2021-01-13 08:36:06,5,"075925306254",NA,"10.00","10.00",TRUE,"2",TRUE,2,"075925306254",TRUE,"10.00",2,"USER_FLAGGED",NA,NA,"SARGENTO NATURAL SHREDDED CHEESE 6OZ OR LARGER","5e7cf838f221c312e698a628",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"FLAGGED","13.00","600056d6bd4dff11dda90a3f"
"675","600056d60a720f05f3000047",750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-14 08:36:06,2021-01-14 08:36:06,NA,2021-01-14 08:36:08,2021-01-14 08:36:08,"810.0",2021-01-13 08:36:06,5,"034100573065","MILLER LITE 24 PACK 12OZ CAN","1.00","1.00",TRUE,"3",TRUE,1,"034100573065",TRUE,"1.00",1,"USER_FLAGGED",NA,"5332f709e4b03c9a25efd0f1","MILLER LITE 24 PACK","5332f709e4b03c9a25efd0f1","MILLER LITE 24 PACK 12OZ CAN",NA,NA,NA,NA,NA,NA,NA,NA,"30.0",NA,NA,NA,NA,NA,NA,NA,"FLAGGED","13.00","600056d6bd4dff11dda90a3f"
"676","600056d60a720f05f3000047",750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-14 08:36:06,2021-01-14 08:36:06,NA,2021-01-14 08:36:08,2021-01-14 08:36:08,"810.0",2021-01-13 08:36:06,5,"034100573065","MILLER LITE 24 PACK 12OZ CAN","1.00","1.00",TRUE,"4",TRUE,1,"034100573065",TRUE,"1.00",1,"USER_FLAGGED",NA,"5332f709e4b03c9a25efd0f1","MILLER LITE 24 PACK","5332f709e4b03c9a25efd0f1","MILLER LITE 24 PACK 12OZ CAN",NA,NA,NA,NA,NA,NA,NA,NA,"30.0",NA,NA,NA,NA,NA,NA,NA,"FLAGGED","13.00","600056d6bd4dff11dda90a3f"
"677","600056d60a720f05f3000047",750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-14 08:36:06,2021-01-14 08:36:06,NA,2021-01-14 08:36:08,2021-01-14 08:36:08,"810.0",2021-01-13 08:36:06,5,NA,NA,NA,NA,TRUE,"5",TRUE,NA,"034100573065",TRUE,"1.00",1,"USER_FLAGGED",NA,NA,NA,NA,"MILLER LITE 24 PACK 12OZ CAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FLAGGED","13.00","600056d6bd4dff11dda90a3f"
"678","6000d4900a7214ad4c000064",250,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-14 17:32:32,2021-01-14 17:32:32,2021-01-14 17:32:33,2021-01-14 17:32:33,2021-01-14 17:32:33,"350.0",2021-01-06 18:00:00,1,"822142991523","TIGI BED HEAD B FOR MEN CLEAN UP CLEANSING SHAMPOO LIQUID PLASTIC TUBE RP 8.45 OZ - 0822142991521","10.00","10.00",NA,"0",NA,1,NA,NA,NA,NA,NA,NA,"5332f5f6e4b03c9a25efd0b4","TIGI HAIR CARE","5332f5f6e4b03c9a25efd0b4",NA,NA,NA,"BRAND",NA,NA,NA,NA,NA,"100.0",NA,NA,NA,NA,NA,NA,NA,"FINISHED","10.00","6000d46cfb296c121a81b20c"
"679","6000d4bc0a7214ad4c000070",NA,NA,2021-01-14 17:33:16,2021-01-14 17:33:16,NA,2021-01-14 17:33:17,NA,"8700.0",2021-02-14 17:33:17,10,"034100573065","MILLER LITE 24 PACK 12OZ CAN","29","29",NA,"1",NA,1,NA,NA,NA,NA,NA,NA,"5332f709e4b03c9a25efd0f1","MILLER LITE 24 PACK","5332f709e4b03c9a25efd0f1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"870.0","77",NA,NA,NA,NA,NA,NA,"FLAGGED","290.00","6000d46cfb296c121a81b20c"
"680","6000d4bc0a7214ad4c000070",NA,NA,2021-01-14 17:33:16,2021-01-14 17:33:16,NA,2021-01-14 17:33:17,NA,"8700.0",2021-02-14 17:33:17,10,"034100573065","MILLER LITE 24 PACK 12OZ CAN","29","29",NA,"2",NA,1,NA,NA,NA,NA,NA,NA,"5332f709e4b03c9a25efd0f1","MILLER LITE 24 PACK","5332f709e4b03c9a25efd0f1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"870.0","77",NA,NA,NA,NA,NA,NA,"FLAGGED","290.00","6000d46cfb296c121a81b20c"
"681","6000d4bc0a7214ad4c000070",NA,NA,2021-01-14 17:33:16,2021-01-14 17:33:16,NA,2021-01-14 17:33:17,NA,"8700.0",2021-02-14 17:33:17,10,"034100573065","MILLER LITE 24 PACK 12OZ CAN","29","29",NA,"3",NA,1,NA,NA,NA,NA,NA,NA,"5332f709e4b03c9a25efd0f1","MILLER LITE 24 PACK","5332f709e4b03c9a25efd0f1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"870.0","77",NA,NA,NA,NA,NA,NA,"FLAGGED","290.00","6000d46cfb296c121a81b20c"
"682","6000d4bc0a7214ad4c000070",NA,NA,2021-01-14 17:33:16,2021-01-14 17:33:16,NA,2021-01-14 17:33:17,NA,"8700.0",2021-02-14 17:33:17,10,"034100573065","MILLER LITE 24 PACK 12OZ CAN","29","29",NA,"4",NA,1,NA,NA,NA,NA,NA,NA,"5332f709e4b03c9a25efd0f1","MILLER LITE 24 PACK","5332f709e4b03c9a25efd0f1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"870.0","77",NA,NA,NA,NA,NA,NA,"FLAGGED","290.00","6000d46cfb296c121a81b20c"
"683","6000d4bc0a7214ad4c000070",NA,NA,2021-01-14 17:33:16,2021-01-14 17:33:16,NA,2021-01-14 17:33:17,NA,"8700.0",2021-02-14 17:33:17,10,"034100573065","MILLER LITE 24 PACK 12OZ CAN","29","29",NA,"5",NA,1,NA,NA,NA,NA,NA,NA,"5332f709e4b03c9a25efd0f1","MILLER LITE 24 PACK","5332f709e4b03c9a25efd0f1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"870.0","77",NA,NA,NA,NA,NA,NA,"FLAGGED","290.00","6000d46cfb296c121a81b20c"
"684","6000d4bc0a7214ad4c000070",NA,NA,2021-01-14 17:33:16,2021-01-14 17:33:16,NA,2021-01-14 17:33:17,NA,"8700.0",2021-02-14 17:33:17,10,"034100573065","MILLER LITE 24 PACK 12OZ CAN","29","29",NA,"6",NA,1,NA,NA,NA,NA,NA,NA,"5332f709e4b03c9a25efd0f1","MILLER LITE 24 PACK","5332f709e4b03c9a25efd0f1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"870.0","77",NA,NA,NA,NA,NA,NA,"FLAGGED","290.00","6000d46cfb296c121a81b20c"
"685","6000d4bc0a7214ad4c000070",NA,NA,2021-01-14 17:33:16,2021-01-14 17:33:16,NA,2021-01-14 17:33:17,NA,"8700.0",2021-02-14 17:33:17,10,"034100573065","MILLER LITE 24 PACK 12OZ CAN","29","29",NA,"7",NA,1,NA,NA,NA,NA,NA,NA,"5332f709e4b03c9a25efd0f1","MILLER LITE 24 PACK","5332f709e4b03c9a25efd0f1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"870.0","77",NA,NA,NA,NA,NA,NA,"FLAGGED","290.00","6000d46cfb296c121a81b20c"
"686","6000d4bc0a7214ad4c000070",NA,NA,2021-01-14 17:33:16,2021-01-14 17:33:16,NA,2021-01-14 17:33:17,NA,"8700.0",2021-02-14 17:33:17,10,"034100573065","MILLER LITE 24 PACK 12OZ CAN","29","29",NA,"8",NA,1,NA,NA,NA,NA,NA,NA,"5332f709e4b03c9a25efd0f1","MILLER LITE 24 PACK","5332f709e4b03c9a25efd0f1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"870.0","77",NA,NA,NA,NA,NA,NA,"FLAGGED","290.00","6000d46cfb296c121a81b20c"
"687","6000d4bc0a7214ad4c000070",NA,NA,2021-01-14 17:33:16,2021-01-14 17:33:16,NA,2021-01-14 17:33:17,NA,"8700.0",2021-02-14 17:33:17,10,"034100573065","MILLER LITE 24 PACK 12OZ CAN","29","29",NA,"9",NA,1,NA,NA,NA,NA,NA,NA,"5332f709e4b03c9a25efd0f1","MILLER LITE 24 PACK","5332f709e4b03c9a25efd0f1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"870.0","77",NA,NA,NA,NA,NA,NA,"FLAGGED","290.00","6000d46cfb296c121a81b20c"
"688","6000d4bc0a7214ad4c000070",NA,NA,2021-01-14 17:33:16,2021-01-14 17:33:16,NA,2021-01-14 17:33:17,NA,"8700.0",2021-02-14 17:33:17,10,"034100573065","MILLER LITE 24 PACK 12OZ CAN","29","29",NA,"10",NA,1,NA,NA,NA,NA,NA,NA,"5332f709e4b03c9a25efd0f1","MILLER LITE 24 PACK","5332f709e4b03c9a25efd0f1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"870.0","77",NA,NA,NA,NA,NA,NA,"FLAGGED","290.00","6000d46cfb296c121a81b20c"
"689","600082b40a720f05f3000058",NA,NA,2021-01-14 11:43:16,2021-01-14 11:43:16,NA,2021-01-14 11:46:31,NA,NA,2021-01-13 18:00:00,4,NA,"Stuffed Cabbage","1.00","1.00",NA,"1013",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.00","STUFF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"REJECTED","4.00","5e56d38507a0df22a15dfc85"
"690","600082b40a720f05f3000058",NA,NA,2021-01-14 11:43:16,2021-01-14 11:43:16,NA,2021-01-14 11:46:31,NA,NA,2021-01-13 18:00:00,4,NA,"Stuffed Cabbage","1.00","1.00",NA,"1016",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.00","STUFF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"REJECTED","4.00","5e56d38507a0df22a15dfc85"
"691","600082b40a720f05f3000058",NA,NA,2021-01-14 11:43:16,2021-01-14 11:43:16,NA,2021-01-14 11:46:31,NA,NA,2021-01-13 18:00:00,4,NA,"Stuffed Cabbage","1.00","1.00",NA,"1019",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.00","STU&F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"REJECTED","4.00","5e56d38507a0df22a15dfc85"
"692","600082b40a720f05f3000058",NA,NA,2021-01-14 11:43:16,2021-01-14 11:43:16,NA,2021-01-14 11:46:31,NA,NA,2021-01-13 18:00:00,4,NA,"Stuffed Cabbage","1.00","1.00",NA,"1022",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.00","STUFF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"REJECTED","4.00","5e56d38507a0df22a15dfc85"
"693","6000d4ac0a7214ad4c000069",250,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-14 17:33:00,2021-01-14 17:33:00,2021-01-14 17:33:01,2021-01-14 17:33:05,2021-01-14 17:33:01,"250.0",2021-01-13 18:00:00,3,"4011","ITEM NOT FOUND","23.00","23.00",FALSE,"1",TRUE,3,"4011",TRUE,"23.00",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FINISHED","23.00","6000d4abe2571211db395b5c"
"694","600056da0a720f05f3000048",5,"All-receipts receipt bonus",2021-01-14 08:36:10,2021-01-14 08:36:10,2021-01-14 08:36:11,2021-01-14 08:36:16,2021-01-14 08:36:10,"5.0",2021-01-13 08:36:10,2,"4011","ITEM NOT FOUND","1","1",NA,"1",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FINISHED","11.00","600056a3f7e5b011fce897b0"
"695","600056da0a720f05f3000048",5,"All-receipts receipt bonus",2021-01-14 08:36:10,2021-01-14 08:36:10,2021-01-14 08:36:11,2021-01-14 08:36:16,2021-01-14 08:36:10,"5.0",2021-01-13 08:36:10,2,"028400642255","DORITOS TORTILLA CHIP SPICY SWEET CHILI REDUCED FAT BAG 1 OZ","10.00","10.00",TRUE,"2",TRUE,1,"028400642255",TRUE,"10.00",1,"USER_FLAGGED","Action not allowed for user and CPG","5332f5fbe4b03c9a25efd0ba","DORITOS SPICY SWEET CHILI SINGLE SERVE","5332f5fbe4b03c9a25efd0ba","DORITOS TORTILLA CHIP SPICY SWEET CHILI REDUCED FAT BAG 1 OZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FINISHED","11.00","600056a3f7e5b011fce897b0"
"696","6000b8590a7214ad4c000057",5,"All-receipts receipt bonus",2021-01-14 15:32:09,2021-01-14 15:32:09,2021-01-14 15:32:10,2021-01-14 15:32:10,2021-01-14 15:32:10,"5.0",2021-01-13 15:32:09,4,"043000043790","Jell-O Mixchief Vanilla Pudding Instant 3.40-oz","4.55","4.55",NA,"1",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"559c2234e4b06aca36af13c6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FINISHED","18.20","6000b7aefb296c121a8198b1"
"697","6000b8590a7214ad4c000057",5,"All-receipts receipt bonus",2021-01-14 15:32:09,2021-01-14 15:32:09,2021-01-14 15:32:10,2021-01-14 15:32:10,2021-01-14 15:32:10,"5.0",2021-01-13 15:32:09,4,"043000043790","Jell-O Mixchief Vanilla Pudding Instant 3.40-oz","4.55","4.55",NA,"2",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"559c2234e4b06aca36af13c6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FINISHED","18.20","6000b7aefb296c121a8198b1"
"698","6000b8590a7214ad4c000057",5,"All-receipts receipt bonus",2021-01-14 15:32:09,2021-01-14 15:32:09,2021-01-14 15:32:10,2021-01-14 15:32:10,2021-01-14 15:32:10,"5.0",2021-01-13 15:32:09,4,"043000043790","Jell-O Mixchief Vanilla Pudding Instant 3.40-oz","4.55","4.55",NA,"3",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"559c2234e4b06aca36af13c6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FINISHED","18.20","6000b7aefb296c121a8198b1"
"699","6000b8590a7214ad4c000057",5,"All-receipts receipt bonus",2021-01-14 15:32:09,2021-01-14 15:32:09,2021-01-14 15:32:10,2021-01-14 15:32:10,2021-01-14 15:32:10,"5.0",2021-01-13 15:32:09,4,"043000043790","Jell-O Mixchief Vanilla Pudding Instant 3.40-oz","4.55","4.55",NA,"4",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"559c2234e4b06aca36af13c6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FINISHED","18.20","6000b7aefb296c121a8198b1"
"700","600056ea0a720f05f300004b",25,"COMPLETE_NONPARTNER_RECEIPT",2021-01-14 08:36:26,2021-01-14 08:36:26,NA,2021-01-14 08:36:26,NA,"25.0",2021-01-13 08:36:26,1,"4011","ITEM NOT FOUND","1","1",NA,"1",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FLAGGED","1.00","600056a3f7e5b011fce897b0"
"701","600206000a720f05f3000087",750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-15 15:15:44,2021-01-15 15:15:44,2021-01-15 15:17:17,2021-01-15 15:17:27,2021-01-15 15:17:17,"855.7",2021-01-08 18:00:00,86,NA,"HYV GRADE A X LRG EG","1.29","1.29",NA,"1023",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HY-VEE",NA,"1.29","HYV GRADE A X LRG EG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FINISHED","271.63","6000b75bbe5fc96dfee1d4d3"
"702","600206000a720f05f3000087",750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-15 15:15:44,2021-01-15 15:15:44,2021-01-15 15:17:17,2021-01-15 15:17:27,2021-01-15 15:17:17,"855.7",2021-01-08 18:00:00,86,NA,"HYV LF BLUEBERRY YOG","0.54","0.54",NA,"1024",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HY-VEE",NA,"0.54","HYV LF BLUEBERRY YOG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FINISHED","271.63","6000b75bbe5fc96dfee1d4d3"
"703","600206000a720f05f3000087",750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-15 15:15:44,2021-01-15 15:15:44,2021-01-15 15:17:17,2021-01-15 15:17:27,2021-01-15 15:17:17,"855.7",2021-01-08 18:00:00,86,"036632011077","Light & Fit Greek Crunch Key Lime Pie Yogurt","0.54","0.54",NA,"1025",NA,1,NA,NA,NA,NA,NA,NA,NA,"YOPLAIT GREEK YOGURT","5332f5f3e4b03c9a25efd0ae",NA,NA,NA,"LIGHT & FIT GREEK",NA,"0.54","HYV LF KEY LIME PIE",NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"FINISHED","271.63","6000b75bbe5fc96dfee1d4d3"
"704","600206000a720f05f3000087",750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-15 15:15:44,2021-01-15 15:15:44,2021-01-15 15:17:17,2021-01-15 15:17:27,2021-01-15 15:17:17,"855.7",2021-01-08 18:00:00,86,NA,"HYV LF PEACH YOGURT","0.54","0.54",NA,"1026",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HY-VEE",NA,"0.54","HYV LF PEACH YOGURT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FINISHED","271.63","6000b75bbe5fc96dfee1d4d3"
"705","600206000a720f05f3000087",750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-15 15:15:44,2021-01-15 15:15:44,2021-01-15 15:17:17,2021-01-15 15:17:27,2021-01-15 15:17:17,"855.7",2021-01-08 18:00:00,86,NA,"HYV LF VANILLA YOGUR","0.54","0.54",NA,"1027",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HY-VEE",NA,"0.54","HYV LF VANILLA YOGUR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FINISHED","271.63","6000b75bbe5fc96dfee1d4d3"
"706","600206000a720f05f3000087",750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-15 15:15:44,2021-01-15 15:15:44,2021-01-15 15:17:17,2021-01-15 15:17:27,2021-01-15 15:17:17,"855.7",2021-01-08 18:00:00,86,NA,"1% Milk","3.99","3.99",NA,"1028",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.99","SASSY COW 1% MILK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FINISHED","271.63","6000b75bbe5fc96dfee1d4d3"
